,id,username,description,followers,following,tweet_count,listed_count,verified,created_at,Tweet_ID,PoI,Created_at,Text,Retweets,Replies_Count,Likes_Count,Quotes
51,,,,,,,,,,2.0314330772520678e+18,Xi Jinping,2026-03-10 18:12:42+00:00,"RT @FabrizioRomano: 🚨 Eric Garcia, set to be out of Barcelona XI vs Newcastle due to discomfort. ⚠️ https://t.co/Rwcd1gyjNZ",210.0,0.0,0.0,0.0
52,,,,,,,,,,2.0314330759392753e+18,Xi Jinping,2026-03-10 18:12:42+00:00,RT @jensdad4biden: @RONewCouncilEnt @BallingerTM @DeniseBossert3 @Bupattaya171832 @JWheeler58750 @DemDeanna @Winestorer1400 @DEMOCRACYDENNI…,2.0,0.0,0.0,0.0
53,,,,,,,,,,2.03143307571719e+18,Xi Jinping,2026-03-10 18:12:42+00:00,"RT @worqas: Insane disclosure!
It is obvious from these emails that Epstein HATED Imran Khan, the week Khan is elected the PM in Pakistan,…",3902.0,0.0,0.0,0.0
54,,,,,,,,,,2.0314330628613737e+18,Xi Jinping,2026-03-10 18:12:39+00:00,"RT @FabrizioRomano: 🚨 Eric Garcia, set to be out of Barcelona XI vs Newcastle due to discomfort. ⚠️ https://t.co/Rwcd1gyjNZ",210.0,0.0,0.0,0.0
55,,,,,,,,,,2.0314330610580892e+18,Xi Jinping,2026-03-10 18:12:38+00:00,Yep Xi will get his oil while everyone else watches. https://t.co/MKcBC2GN4E,0.0,0.0,0.0,0.0
56,,,,,,,,,,2.0314330217866327e+18,Xi Jinping,2026-03-10 18:12:29+00:00,"RT @FabrizioRomano: 🚨 Eric Garcia, set to be out of Barcelona XI vs Newcastle due to discomfort. ⚠️ https://t.co/Rwcd1gyjNZ",210.0,0.0,0.0,0.0
57,,,,,,,,,,2.0314330070729812e+18,Xi Jinping,2026-03-10 18:12:25+00:00,"RT @FabrizioRomano: 🚨 Eric Garcia, set to be out of Barcelona XI vs Newcastle due to discomfort. ⚠️ https://t.co/Rwcd1gyjNZ",210.0,0.0,0.0,0.0
58,,,,,,,,,,2.0314329987850327e+18,Xi Jinping,2026-03-10 18:12:23+00:00,"RT @FabrizioRomano: 🚨 Eric Garcia, set to be out of Barcelona XI vs Newcastle due to discomfort. ⚠️ https://t.co/Rwcd1gyjNZ",210.0,0.0,0.0,0.0
59,,,,,,,,,,2.0314329768949391e+18,Xi Jinping,2026-03-10 18:12:18+00:00,"RT @FabrizioRomano: 🚨 Eric Garcia, set to be out of Barcelona XI vs Newcastle due to discomfort. ⚠️ https://t.co/Rwcd1gyjNZ",210.0,0.0,0.0,0.0
60,,,,,,,,,,2.031432974802076e+18,Xi Jinping,2026-03-10 18:12:18+00:00,"RT @FabrizioRomano: 🚨 Eric Garcia, set to be out of Barcelona XI vs Newcastle due to discomfort. ⚠️ https://t.co/Rwcd1gyjNZ",210.0,0.0,0.0,0.0
61,,,,,,,,,,2.0314329558311572e+18,Xi Jinping,2026-03-10 18:12:13+00:00,"RT @worqas: Insane disclosure!
It is obvious from these emails that Epstein HATED Imran Khan, the week Khan is elected the PM in Pakistan,…",3902.0,0.0,0.0,0.0
62,,,,,,,,,,2.03143295084415e+18,Xi Jinping,2026-03-10 18:12:12+00:00,"RT @FabrizioRomano: 🚨 Eric Garcia, set to be out of Barcelona XI vs Newcastle due to discomfort. ⚠️ https://t.co/Rwcd1gyjNZ",210.0,0.0,0.0,0.0
63,,,,,,,,,,2.0314329239124787e+18,Xi Jinping,2026-03-10 18:12:05+00:00,"RT @FabrizioRomano: 🚨 Eric Garcia, set to be out of Barcelona XI vs Newcastle due to discomfort. ⚠️ https://t.co/Rwcd1gyjNZ",210.0,0.0,0.0,0.0
64,,,,,,,,,,2.0314329122732854e+18,Xi Jinping,2026-03-10 18:12:03+00:00,"RT @Solzi_Sez: Fun fact: Zhu Xi, the sage of learning, himself said he had this problem: his brain felt tired after studying the classics,…",154.0,0.0,0.0,0.0
65,,,,,,,,,,2.0314329105494385e+18,Xi Jinping,2026-03-10 18:12:02+00:00,"RT @FabrizioRomano: 🚨 Eric Garcia, set to be out of Barcelona XI vs Newcastle due to discomfort. ⚠️ https://t.co/Rwcd1gyjNZ",210.0,0.0,0.0,0.0
66,,,,,,,,,,2.03143289589033e+18,Xi Jinping,2026-03-10 18:11:59+00:00,"RT @FabrizioRomano: 🚨 Eric Garcia, set to be out of Barcelona XI vs Newcastle due to discomfort. ⚠️ https://t.co/Rwcd1gyjNZ",210.0,0.0,0.0,0.0
67,,,,,,,,,,2.031432892824306e+18,Xi Jinping,2026-03-10 18:11:58+00:00,"RT @lorddrey: This is Xi Jinping the greatest leader of all time.

No American leader past or present can untie his shoe lace.

This man ha…",270.0,0.0,0.0,0.0
68,,,,,,,,,,2.0314328913731177e+18,Xi Jinping,2026-03-10 18:11:58+00:00,"RT @worqas: Insane disclosure!
It is obvious from these emails that Epstein HATED Imran Khan, the week Khan is elected the PM in Pakistan,…",3902.0,0.0,0.0,0.0
69,,,,,,,,,,2.031432863963345e+18,Xi Jinping,2026-03-10 18:11:51+00:00,"RT @FabrizioRomano: 🚨 Eric Garcia, set to be out of Barcelona XI vs Newcastle due to discomfort. ⚠️ https://t.co/Rwcd1gyjNZ",210.0,0.0,0.0,0.0
70,,,,,,,,,,2.0314330942854106e+18,Vladimir Putin,2026-03-10 18:12:46+00:00,"RT @RickSanchezTV: Trump claims Iran is ready to surrender and return to the negotiating table.

Reality says the opposite: Iran no longer…",162.0,0.0,0.0,0.0
71,,,,,,,,,,2.0314330873983757e+18,Vladimir Putin,2026-03-10 18:12:44+00:00,"RT @mfa_russia: 📞 On March 10, Presidents of Russia &amp; Iran continued their discussion over the phone.

Vladimir Putin reaffirmed Russia’s p…",165.0,0.0,0.0,0.0
